
dccn-l029.dccn.nl: 
                                                                                  Req'd    Req'd       Elap
Job ID                  Username    Queue    Jobname          SessID  NDS   TSK   Memory   Time    S   Time
10072466.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3111   --       1    2gb  08:23:00 C       --    dccn-c007
10072467.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3149   --       1    2gb  08:23:00 C       --    dccn-c007
10072468.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3202   --       1    2gb  08:23:00 C       --    dccn-c007
10072469.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3291   --       1    2gb  08:23:00 C       --    dccn-c007
10072470.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3437   --       1    2gb  08:23:00 C       --    dccn-c007
10072471.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3616   --       1    2gb  08:23:00 C       --    dccn-c007
10072472.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3734   --       1    2gb  08:23:00 C       --    dccn-c007
10072473.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3852   --       1    2gb  08:23:00 C       --    dccn-c007
10072474.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3982   --       1    2gb  08:23:00 C       --    dccn-c007
10072475.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4110   --       1    2gb  08:23:00 C       --    dccn-c007
10072476.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4230   --       1    2gb  08:23:00 C       --    dccn-c007
10072477.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4368   --       1    2gb  08:23:00 C       --    dccn-c007
10072478.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4579   --       1    2gb  08:23:00 C       --    dccn-c007
10072479.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4750   --       1    2gb  08:23:00 C       --    dccn-c007
10072480.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4904   --       1    2gb  08:23:00 C       --    dccn-c007
10072481.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5034   --       1    2gb  08:23:00 C       --    dccn-c007
10072482.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5204   --       1    2gb  08:23:00 C       --    dccn-c007
10072483.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5387   --       1    2gb  08:23:00 C       --    dccn-c007
10072484.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5605   --       1    2gb  08:23:00 C       --    dccn-c007
10072485.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5744   --       1    2gb  08:23:00 C       --    dccn-c007
10072486.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5908   --       1    2gb  08:23:00 C       --    dccn-c007
10072487.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6069   --       1    2gb  08:23:00 C       --    dccn-c007
10072488.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6182   --       1    2gb  08:23:00 C       --    dccn-c007
10072489.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6231   --       1    2gb  08:23:00 C       --    dccn-c007
10072490.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6318   --       1    2gb  08:23:00 C       --    dccn-c007
10072491.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6430   --       1    2gb  08:23:00 C       --    dccn-c007
10072492.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6650   --       1    2gb  08:23:00 C       --    dccn-c007
10072493.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6867   --       1    2gb  08:23:00 C       --    dccn-c007
10072494.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7095   --       1    2gb  08:23:00 C       --    dccn-c007
10072495.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7240   --       1    2gb  08:23:00 C       --    dccn-c007
10072496.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7401   --       1    2gb  08:23:00 C       --    dccn-c007
10072497.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7448   --       1    2gb  08:23:00 C       --    dccn-c007
10072498.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7581   --       1    2gb  08:23:00 C       --    dccn-c007
10072499.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7719   --       1    2gb  08:23:00 C       --    dccn-c007
10072500.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7796   --       1    2gb  08:23:00 C       --    dccn-c007
10072501.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  25530   --       1    2gb  08:23:00 C       --    dccn-c025
10072502.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  25548   --       1    2gb  08:23:00 C       --    dccn-c025
10072503.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  25585   --       1    2gb  08:23:00 C       --    dccn-c025
10072504.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  25651   --       1    2gb  08:23:00 C       --    dccn-c025
10072505.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  25736   --       1    2gb  08:23:00 C       --    dccn-c025
10072506.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  25807   --       1    2gb  08:23:00 C       --    dccn-c025
10072507.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  25942   --       1    2gb  08:23:00 C       --    dccn-c025
10072508.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  26078   --       1    2gb  08:23:00 C       --    dccn-c025
10072509.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  26217   --       1    2gb  08:23:00 C       --    dccn-c025
10072510.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  26363   --       1    2gb  08:23:00 C       --    dccn-c025
10072511.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  26499   --       1    2gb  08:23:00 C       --    dccn-c025
10072512.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  26636   --       1    2gb  08:23:00 C       --    dccn-c025
10072513.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  26765   --       1    2gb  08:23:00 C       --    dccn-c025
10072514.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  26888   --       1    2gb  08:23:00 C       --    dccn-c025
10072515.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  27007   --       1    2gb  08:23:00 C       --    dccn-c025
10072516.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  27169   --       1    2gb  08:23:00 C       --    dccn-c025
10072517.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  27347   --       1    2gb  08:23:00 C       --    dccn-c025
10072518.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  27519   --       1    2gb  08:23:00 C       --    dccn-c025
10072519.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  27669   --       1    2gb  08:23:00 C       --    dccn-c025
10072520.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  33400   --       1    2gb  08:23:00 C       --    dccn-c026
10072521.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  33418   --       1    2gb  08:23:00 C       --    dccn-c026
10072522.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  33455   --       1    2gb  08:23:00 C       --    dccn-c026
10072523.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  33518   --       1    2gb  08:23:00 C       --    dccn-c026
10072524.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  33619   --       1    2gb  08:23:00 C       --    dccn-c026
10072525.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  33715   --       1    2gb  08:23:00 C       --    dccn-c026
10072526.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  33846   --       1    2gb  08:23:00 C       --    dccn-c026
10072527.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  33999   --       1    2gb  08:23:00 C       --    dccn-c026
10072528.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  34121   --       1    2gb  08:23:00 C       --    dccn-c026
10072529.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  34227   --       1    2gb  08:23:00 C       --    dccn-c026
10072530.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  34347   --       1    2gb  08:23:00 C       --    dccn-c026
10072531.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  34461   --       1    2gb  08:23:00 C       --    dccn-c026
10072532.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  34589   --       1    2gb  08:23:00 C       --    dccn-c026
10072533.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  34759   --       1    2gb  08:23:00 C       --    dccn-c026
10072534.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  19782   --       1    2gb  08:23:00 C       --    dccn-c027
10072535.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  19800   --       1    2gb  08:23:00 C       --    dccn-c027
10072536.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  19837   --       1    2gb  08:23:00 C       --    dccn-c027
10072537.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  19895   --       1    2gb  08:23:00 C       --    dccn-c027
10072538.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  19975   --       1    2gb  08:23:00 C       --    dccn-c027
10072539.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  20070   --       1    2gb  08:23:00 C       --    dccn-c027
10072540.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  20192   --       1    2gb  08:23:00 C       --    dccn-c027
10072541.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55481   --       1    2gb  08:23:00 C       --    dccn-c019
10072542.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55506   --       1    2gb  08:23:00 C       --    dccn-c019
10072543.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55541   --       1    2gb  08:23:00 C       --    dccn-c019
10072544.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55589   --       1    2gb  08:23:00 C       --    dccn-c019
10072545.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55625   --       1    2gb  08:23:00 C       --    dccn-c019
10072546.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55695   --       1    2gb  08:23:00 C       --    dccn-c019
10072547.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55782   --       1    2gb  08:23:00 C       --    dccn-c019
10072548.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55856   --       1    2gb  08:23:00 C       --    dccn-c019
10072549.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  55961   --       1    2gb  08:23:00 C       --    dccn-c019
10072550.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  56106   --       1    2gb  08:23:00 C       --    dccn-c019
10072551.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  56190   --       1    2gb  08:23:00 C       --    dccn-c019
10072552.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  56348   --       1    2gb  08:23:00 C       --    dccn-c019
10072553.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  56479   --       1    2gb  08:23:00 C       --    dccn-c019
10072554.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  56617   --       1    2gb  08:23:00 C       --    dccn-c019
10072555.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  56795   --       1    2gb  08:23:00 C       --    dccn-c019
10072556.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  56965   --       1    2gb  08:23:00 C       --    dccn-c019
10072557.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  57132   --       1    2gb  08:23:00 C       --    dccn-c019
10072558.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  57320   --       1    2gb  08:23:00 C       --    dccn-c019
10072559.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  57504   --       1    2gb  08:23:00 C       --    dccn-c019
10072560.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  57642   --       1    2gb  08:23:00 C       --    dccn-c019
10072561.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  57869   --       1    2gb  08:23:00 C       --    dccn-c019
10072562.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  58100   --       1    2gb  08:23:00 C       --    dccn-c019
10072563.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  58301   --       1    2gb  08:23:00 C       --    dccn-c019
10072564.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  58480   --       1    2gb  08:23:00 C       --    dccn-c019
10072565.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  58613   --       1    2gb  08:23:00 C       --    dccn-c019
10072566.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  58885   --       1    2gb  08:23:00 C       --    dccn-c019
10072567.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60400   --       1    2gb  08:23:00 C       --    dccn-c019
10072568.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60422   --       1    2gb  08:23:00 C       --    dccn-c019
10072569.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60453   --       1    2gb  08:23:00 C       --    dccn-c019
10072570.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60479   --       1    2gb  08:23:00 C       --    dccn-c019
10072571.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60529   --       1    2gb  08:23:00 C       --    dccn-c019
10072572.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60589   --       1    2gb  08:23:00 C       --    dccn-c019
10072573.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60668   --       1    2gb  08:23:00 C       --    dccn-c019
10072574.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60767   --       1    2gb  08:23:00 C       --    dccn-c019
10072575.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  60890   --       1    2gb  08:23:00 C       --    dccn-c019
10072576.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  61037   --       1    2gb  08:23:00 C       --    dccn-c019
10072577.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  61130   --       1    2gb  08:23:00 C       --    dccn-c019
10072578.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  61267   --       1    2gb  08:23:00 C       --    dccn-c019
10072579.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  61393   --       1    2gb  08:23:00 C       --    dccn-c019
10072580.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  61542   --       1    2gb  08:23:00 C       --    dccn-c019
10072581.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  61646   --       1    2gb  08:23:00 C       --    dccn-c019
10072582.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  61746   --       1    2gb  08:23:00 C       --    dccn-c019
10072583.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  61919   --       1    2gb  08:23:00 C       --    dccn-c019
10072584.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  62104   --       1    2gb  08:23:00 C       --    dccn-c019
10072585.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  62279   --       1    2gb  08:23:00 C       --    dccn-c019
10072586.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  62583   --       1    2gb  08:23:00 C       --    dccn-c019
10072587.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  62724   --       1    2gb  08:23:00 C       --    dccn-c019
10072588.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  62976   --       1    2gb  08:23:00 C       --    dccn-c019
10072589.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  63193   --       1    2gb  08:23:00 C       --    dccn-c019
10072590.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  63443   --       1    2gb  08:23:00 C       --    dccn-c019
10072591.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  63548   --       1    2gb  08:23:00 C       --    dccn-c019
10072592.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  63707   --       1    2gb  08:23:00 C       --    dccn-c019
10072593.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  63813   --       1    2gb  08:23:00 C       --    dccn-c019
10072594.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  63988   --       1    2gb  08:23:00 C       --    dccn-c019
10072595.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44417   --       1    2gb  08:23:00 C       --    dccn-c020
10072596.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44447   --       1    2gb  08:23:00 C       --    dccn-c020
10072597.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44472   --       1    2gb  08:23:00 C       --    dccn-c020
10072598.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44524   --       1    2gb  08:23:00 C       --    dccn-c020
10072599.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44556   --       1    2gb  08:23:00 C       --    dccn-c020
10072600.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44635   --       1    2gb  08:23:00 C       --    dccn-c020
10072601.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44708   --       1    2gb  08:23:00 C       --    dccn-c020
10072602.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44805   --       1    2gb  08:23:00 C       --    dccn-c020
10072603.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  44928   --       1    2gb  08:23:00 C       --    dccn-c020
10072604.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  45067   --       1    2gb  08:23:00 C       --    dccn-c020
10072605.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  45202   --       1    2gb  08:23:00 C       --    dccn-c020
10072606.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  45351   --       1    2gb  08:23:00 C       --    dccn-c020
10072607.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  45469   --       1    2gb  08:23:00 C       --    dccn-c020
10072608.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  45633   --       1    2gb  08:23:00 C       --    dccn-c020
10072609.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  45738   --       1    2gb  08:23:00 C       --    dccn-c020
10072610.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  45875   --       1    2gb  08:23:00 C       --    dccn-c020
10072611.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46052   --       1    2gb  08:23:00 C       --    dccn-c020
10072612.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46250   --       1    2gb  08:23:00 C       --    dccn-c020
10072613.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46481   --       1    2gb  08:23:00 C       --    dccn-c020
10072614.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46598   --       1    2gb  08:23:00 C       --    dccn-c020
10072615.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46784   --       1    2gb  08:23:00 C       --    dccn-c020
10072616.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47006   --       1    2gb  08:23:00 C       --    dccn-c020
10072617.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47191   --       1    2gb  08:23:00 C       --    dccn-c020
10072618.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47347   --       1    2gb  08:23:00 C       --    dccn-c020
10072619.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47549   --       1    2gb  08:23:00 C       --    dccn-c020
10072620.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47671   --       1    2gb  08:23:00 C       --    dccn-c020
10072621.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47806   --       1    2gb  08:23:00 C       --    dccn-c020
10072622.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47999   --       1    2gb  08:23:00 C       --    dccn-c020
10072623.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48228   --       1    2gb  08:23:00 C       --    dccn-c020
10072624.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48407   --       1    2gb  08:23:00 C       --    dccn-c020
10072625.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48500   --       1    2gb  08:23:00 C       --    dccn-c020
10072626.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48581   --       1    2gb  08:23:00 C       --    dccn-c020
10072627.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48693   --       1    2gb  08:23:00 C       --    dccn-c020
10072628.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48924   --       1    2gb  08:23:00 C       --    dccn-c020
10072629.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48990   --       1    2gb  08:23:00 C       --    dccn-c020
10072630.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49160   --       1    2gb  08:23:00 C       --    dccn-c020
10072631.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49265   --       1    2gb  08:23:00 C       --    dccn-c020
10072632.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49425   --       1    2gb  08:23:00 C       --    dccn-c020
10072633.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49733   --       1    2gb  08:23:00 C       --    dccn-c020
10072634.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49792   --       1    2gb  08:23:00 C       --    dccn-c020
10072635.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49910   --       1    2gb  08:23:00 C       --    dccn-c020
10072636.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  50003   --       1    2gb  08:23:00 C       --    dccn-c020
10072637.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  50095   --       1    2gb  08:23:00 C       --    dccn-c020
10072638.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  50215   --       1    2gb  08:23:00 C       --    dccn-c020
10072639.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  50347   --       1    2gb  08:23:00 C       --    dccn-c020
10072640.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  50380   --       1    2gb  08:23:00 C       --    dccn-c020
10072641.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  50463   --       1    2gb  08:23:00 C       --    dccn-c020
10072642.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  65315   --       1    2gb  08:23:00 C       --    dccn-c021
10072643.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  65333   --       1    2gb  08:23:00 C       --    dccn-c021
10072644.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  65351   --       1    2gb  08:23:00 C       --    dccn-c021
10072645.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  65426   --       1    2gb  08:23:00 C       --    dccn-c021
10072646.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  65503   --       1    2gb  08:23:00 C       --    dccn-c021
10072647.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011    922   --       1    2gb  08:23:00 C       --    dccn-c021
10072648.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011    985   --       1    2gb  08:23:00 C       --    dccn-c021
10072649.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   1048   --       1    2gb  08:23:00 C       --    dccn-c021
10072650.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   1103   --       1    2gb  08:23:00 C       --    dccn-c021
10072651.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46070   --       1    2gb  08:23:00 C       --    dccn-c006
10072652.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46091   --       1    2gb  08:23:00 C       --    dccn-c006
10072653.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46126   --       1    2gb  08:23:00 C       --    dccn-c006
10072654.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46176   --       1    2gb  08:23:00 C       --    dccn-c006
10072655.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46250   --       1    2gb  08:23:00 C       --    dccn-c006
10072656.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46334   --       1    2gb  08:23:00 C       --    dccn-c006
10072657.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46472   --       1    2gb  08:23:00 C       --    dccn-c006
10072658.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46627   --       1    2gb  08:23:00 C       --    dccn-c006
10072659.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46747   --       1    2gb  08:23:00 C       --    dccn-c006
10072660.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  46874   --       1    2gb  08:23:00 C       --    dccn-c006
10072661.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47049   --       1    2gb  08:23:00 C       --    dccn-c006
10072662.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47178   --       1    2gb  08:23:00 C       --    dccn-c006
10072663.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47328   --       1    2gb  08:23:00 C       --    dccn-c006
10072664.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47514   --       1    2gb  08:23:00 C       --    dccn-c006
10072665.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47691   --       1    2gb  08:23:00 C       --    dccn-c006
10072666.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  47833   --       1    2gb  08:23:00 C       --    dccn-c006
10072667.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48002   --       1    2gb  08:23:00 C       --    dccn-c006
10072668.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48158   --       1    2gb  08:23:00 C       --    dccn-c006
10072669.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48360   --       1    2gb  08:23:00 C       --    dccn-c006
10072670.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48547   --       1    2gb  08:23:00 C       --    dccn-c006
10072671.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48726   --       1    2gb  08:23:00 C       --    dccn-c006
10072672.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  48879   --       1    2gb  08:23:00 C       --    dccn-c006
10072673.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49006   --       1    2gb  08:23:00 C       --    dccn-c006
10072674.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49143   --       1    2gb  08:23:00 C       --    dccn-c006
10072675.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49269   --       1    2gb  08:23:00 C       --    dccn-c006
10072676.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49391   --       1    2gb  08:23:00 C       --    dccn-c006
10072677.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49421   --       1    2gb  08:23:00 C       --    dccn-c006
10072678.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49470   --       1    2gb  08:23:00 C       --    dccn-c006
10072679.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  49684   --       1    2gb  08:23:00 C       --    dccn-c006
10072680.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3238   --       1    2gb  08:23:00 C       --    dccn-c021
10072681.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3258   --       1    2gb  08:23:00 C       --    dccn-c021
10072682.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3292   --       1    2gb  08:23:00 C       --    dccn-c021
10072683.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3333   --       1    2gb  08:23:00 C       --    dccn-c021
10072684.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3403   --       1    2gb  08:23:00 C       --    dccn-c021
10072685.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3497   --       1    2gb  08:23:00 C       --    dccn-c021
10072686.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3588   --       1    2gb  08:23:00 C       --    dccn-c021
10072687.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3702   --       1    2gb  08:23:00 C       --    dccn-c021
10072688.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3830   --       1    2gb  08:23:00 C       --    dccn-c021
10072689.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3950   --       1    2gb  08:23:00 C       --    dccn-c021
